Handicap,W1_ID,Family,Best_pattern,Best_index,Legal_replies,Within_one_of_global_best,No_White_capture_near_best,Global_best_pattern,Global_best_index
4,677,5,5706,-6.08,797,0,0,3707,-10.44
4,677,6,6503,-6.08,797,0,0,3707,-10.44
4,677,7,7300,-7.48,797,0,0,3707,-10.44
0,678,0,85,-3.66,797,3,3,85,-3.66
3,678,0,85,-6.66,797,0,0,818,-8.22
3,678,1,818,-8.22,1070,3,3,818,-8.22
3,678,2,3586,-7.92,1811,9,9,818,-8.22
4,678,0,85,-7.66,797,0,0,3707,-11.12
4,678,1,818,-9.22,1070,0,0,3707,-11.12
4,678,2,3586,-8.92,1811,0,0,3707,-11.12
4,678,3,3707,-11.12,786,3,3,3707,-11.12
4,678,4,5149,-7.9,1157,0,0,3707,-11.12
4,678,5,5706,-6.76,797,0,0,3707,-11.12
4,678,6,6503,-6.76,797,0,0,3707,-11.12
4,678,7,7300,-8.16,797,0,0,3707,-11.12
0,679,0,773,-4.89,797,27,27,773,-4.89
3,679,0,773,-7.89,797,0,0,1333,-9.44
3,679,1,1333,-9.44,1070,33,33,1333,-9.44
3,679,2,3670,-8.94,1811,9,9,1333,-9.44
4,679,0,773,-8.88,797,0,0,4440,-12.34
4,679,1,1333,-10.44,1070,0,0,4440,-12.34
4,679,2,3670,-9.94,1811,0,0,4440,-12.34
4,679,3,4440,-12.34,786,27,27,4440,-12.34
4,679,4,5595,-8.54,1157,0,0,4440,-12.34
4,679,5,6394,-7.99,797,0,0,4440,-12.34
4,679,6,7191,-7.99,797,0,0,4440,-12.34
4,679,7,7988,-9.38,797,0,0,4440,-12.34
0,680,0,85,-2.98,797,3,3,85,-2.98
3,680,0,85,-5.98,797,0,0,818,-7.54
3,680,1,818,-7.54,1070,3,3,818,-7.54
3,680,2,3586,-7.24,1811,9,9,818,-7.54
4,680,0,85,-6.98,797,0,0,3707,-10.44
4,680,1,818,-8.54,1070,0,0,3707,-10.44
4,680,2,3586,-8.24,1811,0,0,3707,-10.44
4,680,3,3707,-10.44,786,3,3,3707,-10.44
4,680,4,5149,-7.22,1157,0,0,3707,-10.44
4,680,5,5706,-6.08,797,0,0,3707,-10.44
4,680,6,6503,-6.08,797,0,0,3707,-10.44
4,680,7,7300,-7.48,797,0,0,3707,-10.44
0,681,0,85,-2.98,797,3,3,85,-2.98
3,681,0,85,-5.98,797,0,0,818,-7.54
3,681,1,818,-7.54,1070,3,3,818,-7.54
3,681,2,3586,-7.24,1811,13,13,818,-7.54
4,681,0,85,-6.98,797,0,0,3707,-10.44
4,681,1,818,-8.54,1070,0,0,3707,-10.44
4,681,2,3586,-8.24,1811,0,0,3707,-10.44
4,681,3,3707,-10.44,786,3,3,3707,-10.44
4,681,4,5149,-7.22,1157,0,0,3707,-10.44
4,681,5,5706,-6.08,797,0,0,3707,-10.44
4,681,6,6503,-6.08,797,0,0,3707,-10.44
4,681,7,7300,-7.48,797,0,0,3707,-10.44
0,682,0,767,-3.46,797,16,16,767,-3.46
3,682,0,767,-6.46,797,0,0,1328,-8.02
3,682,1,1328,-8.02,1070,19,19,1328,-8.02
3,682,2,3646,-7.6,1811,25,25,1328,-8.02
4,682,0,767,-7.46,797,0,0,4434,-10.92
4,682,1,1328,-9.02,1070,0,0,4434,-10.92
4,682,2,3646,-8.6,1811,0,0,4434,-10.92
4,682,3,4434,-10.92,786,16,16,4434,-10.92
4,682,4,5588,-7.12,1157,0,0,4434,-10.92
4,682,5,6388,-6.57,797,0,0,4434,-10.92
4,682,6,7185,-6.57,797,0,0,4434,-10.92
4,682,7,7982,-7.96,797,0,0,4434,-10.92
0,683,0,767,-4.92,797,16,16,767,-4.92
3,683,0,767,-7.92,797,0,0,1328,-9.48
3,683,1,1328,-9.48,1070,19,19,1328,-9.48
3,683,2,3646,-8.52,1811,1,1,1328,-9.48
4,683,0,767,-8.92,797,0,0,4434,-12.38
4,683,1,1328,-10.48,1070,0,0,4434,-12.38
4,683,2,3646,-9.52,1811,0,0,4434,-12.38
4,683,3,4434,-12.38,786,16,16,4434,-12.38
4,683,4,5588,-8.58,1157,0,0,4434,-12.38
4,683,5,6388,-8.02,797,0,0,4434,-12.38
4,683,6,7185,-8.02,797,0,0,4434,-12.38
4,683,7,7982,-9.42,797,0,0,4434,-12.38
0,684,0,85,-2.9,797,3,3,85,-2.9
3,684,0,85,-5.9,797,0,0,818,-7.46
3,684,1,818,-7.46,1070,3,3,818,-7.46
3,684,2,3586,-7.16,1811,9,9,818,-7.46
4,684,0,85,-6.9,797,0,0,3707,-10.36
4,684,1,818,-8.46,1070,0,0,3707,-10.36
4,684,2,3586,-8.16,1811,0,0,3707,-10.36
4,684,3,3707,-10.36,786,3,3,3707,-10.36
4,684,4,5149,-7.14,1157,0,0,3707,-10.36
4,684,5,5706,-6,797,0,0,3707,-10.36
4,684,6,6503,-6,797,0,0,3707,-10.36
4,684,7,7300,-7.4,797,0,0,3707,-10.36
0,685,0,85,-2.9,797,3,3,85,-2.9
3,685,0,85,-5.9,797,0,0,818,-7.46
3,685,1,818,-7.46,1070,3,3,818,-7.46
3,685,2,3586,-7.16,1811,13,13,818,-7.46
4,685,0,85,-6.9,797,0,0,3707,-10.36
4,685,1,818,-8.46,1070,0,0,3707,-10.36
4,685,2,3586,-8.16,1811,0,0,3707,-10.36
4,685,3,3707,-10.36,786,3,3,3707,-10.36
4,685,4,5149,-7.14,1157,0,0,3707,-10.36
4,685,5,5706,-6,797,0,0,3707,-10.36
4,685,6,6503,-6,797,0,0,3707,-10.36
4,685,7,7300,-7.4,797,0,0,3707,-10.36
0,686,0,85,-2.9,797,3,3,85,-2.9
3,686,0,85,-5.9,797,0,0,818,-7.46
3,686,1,818,-7.46,1070,3,3,818,-7.46
3,686,2,3586,-7.16,1811,24,24,818,-7.46
4,686,0,85,-6.9,797,0,0,3707,-10.36
4,686,1,818,-8.46,1070,0,0,3707,-10.36
4,686,2,3586,-8.16,1811,0,0,3707,-10.36
4,686,3,3707,-10.36,786,3,3,3707,-10.36
4,686,4,5149,-7.14,1157,0,0,3707,-10.36
4,686,5,5706,-6,797,0,0,3707,-10.36
4,686,6,6503,-6,797,0,0,3707,-10.36
4,686,7,7300,-7.4,797,0,0,3707,-10.36
0,687,0,85,-2.78,797,3,3,85,-2.78
3,687,0,85,-5.78,797,0,0,818,-7.34
3,687,1,818,-7.34,1070,3,3,818,-7.34
3,687,2,3586,-7.16,1811,34,34,818,-7.34
4,687,0,85,-6.78,797,0,0,3707,-10.24
4,687,1,818,-8.34,1070,0,0,3707,-10.24
4,687,2,3586,-8.16,1811,0,0,3707,-10.24
4,687,3,3707,-10.24,786,3,3,3707,-10.24
4,687,4,5149,-7.02,1157,0,0,3707,-10.24
4,687,5,5706,-5.88,797,0,0,3707,-10.24
4,687,6,6503,-5.88,797,0,0,3707,-10.24
4,687,7,7300,-7.28,797,0,0,3707,-10.24
0,688,0,85,-5.78,797,3,3,85,-5.78
3,688,0,85,-8.78,797,0,0,818,-10.34
3,688,1,818,-10.34,1070,3,3,818,-10.34
3,688,2,3398,-9.18,1811,0,0,818,-10.34
4,688,0,85,-9.78,797,0,0,3707,-13.24
4,688,1,818,-11.34,1070,0,0,3707,-13.24
4,688,2,3398,-10.18,1811,0,0,3707,-13.24
4,688,3,3707,-13.24,786,3,3,3707,-13.24
4,688,4,5149,-10.02,1157,0,0,3707,-13.24
4,688,5,5706,-8.88,797,0,0,3707,-13.24
4,688,6,6503,-8.88,797,0,0,3707,-13.24
4,688,7,7300,-10.28,797,0,0,3707,-13.24
0,689,0,773,-4.89,797,27,27,773,-4.89
3,689,0,773,-7.89,797,0,0,1333,-9.44
3,689,1,1333,-9.44,1070,33,33,1333,-9.44
3,689,2,3081,-8.8,1811,3,3,1333,-9.44
4,689,0,773,-8.88,797,0,0,4440,-12.34
4,689,1,1333,-10.44,1070,0,0,4440,-12.34
4,689,2,3081,-9.8,1811,0,0,4440,-12.34
4,689,3,4440,-12.34,786,27,27,4440,-12.34
4,689,4,5595,-8.54,1157,0,0,4440,-12.34
4,689,5,6394,-7.99,797,0,0,4440,-12.34
4,689,6,7191,-7.99,797,0,0,4440,-12.34
4,689,7,7988,-9.38,797,0,0,4440,-12.34
0,690,0,85,-3.12,797,3,3,85,-3.12
3,690,0,85,-6.12,797,0,0,818,-7.68
3,690,1,818,-7.68,1070,3,3,818,-7.68
3,690,2,3586,-7.5,1811,16,16,818,-7.68
4,690,0,85,-7.12,797,0,0,3707,-10.58
4,690,1,818,-8.68,1070,0,0,3707,-10.58
4,690,2,3586,-8.5,1811,0,0,3707,-10.58
4,690,3,3707,-10.58,786,3,3,3707,-10.58
4,690,4,5149,-7.36,1157,0,0,3707,-10.58
4,690,5,5706,-6.22,797,0,0,3707,-10.58
4,690,6,6503,-6.22,797,0,0,3707,-10.58
4,690,7,7300,-7.62,797,0,0,3707,-10.58
0,691,0,85,-3.12,797,3,3,85,-3.12
3,691,0,85,-6.12,797,0,0,818,-7.68
3,691,1,818,-7.68,1070,3,3,818,-7.68
3,691,2,3586,-7.5,1811,20,20,818,-7.68
4,691,0,85,-7.12,797,0,0,3707,-10.58
4,691,1,818,-8.68,1070,0,0,3707,-10.58
4,691,2,3586,-8.5,1811,0,0,3707,-10.58
4,691,3,3707,-10.58,786,3,3,3707,-10.58
4,691,4,5149,-7.36,1157,0,0,3707,-10.58
4,691,5,5706,-6.22,797,0,0,3707,-10.58
4,691,6,6503,-6.22,797,0,0,3707,-10.58
4,691,7,7300,-7.62,797,0,0,3707,-10.58
0,692,0,767,-3.72,797,16,16,767,-3.72
3,692,0,767,-6.72,797,0,0,1328,-8.28
3,692,1,1328,-8.28,1070,19,19,1328,-8.28
3,692,2,3646,-7.86,1811,25,25,1328,-8.28
4,692,0,767,-7.72,797,0,0,4434,-11.18
4,692,1,1328,-9.28,1070,0,0,4434,-11.18
4,692,2,3646,-8.86,1811,0,0,4434,-11.18
4,692,3,4434,-11.18,786,16,16,4434,-11.18
4,692,4,5588,-7.38,1157,0,0,4434,-11.18
4,692,5,6388,-6.83,797,0,0,4434,-11.18
4,692,6,7185,-6.83,797,0,0,4434,-11.18
4,692,7,7982,-8.22,797,0,0,4434,-11.18
0,693,0,85,-2.34,797,3,3,85,-2.34
3,693,0,85,-5.34,797,0,0,818,-6.9
3,693,1,818,-6.9,1070,3,3,818,-6.9
3,693,2,3398,-5.86,1811,0,0,818,-6.9
4,693,0,85,-6.35,797,0,0,3707,-9.81
4,693,1,818,-7.9,1070,0,0,3707,-9.81
4,693,2,3398,-6.86,1811,0,0,3707,-9.81
4,693,3,3707,-9.81,786,3,3,3707,-9.81
4,693,4,5149,-6.58,1157,0,0,3707,-9.81
4,693,5,5706,-5.44,797,0,0,3707,-9.81
4,693,6,6503,-5.44,797,0,0,3707,-9.81
4,693,7,7300,-6.85,797,0,0,3707,-9.81
0,694,0,85,-2.84,797,3,3,85,-2.84
3,694,0,85,-5.84,797,0,0,818,-7.4
3,694,1,818,-7.4,1070,3,3,818,-7.4
3,694,2,3398,-6.42,1811,2,2,818,-7.4
4,694,0,85,-6.84,797,0,0,3707,-10.3
4,694,1,818,-8.4,1070,0,0,3707,-10.3
4,694,2,3398,-7.42,1811,0,0,3707,-10.3
4,694,3,3707,-10.3,786,3,3,3707,-10.3
4,694,4,5149,-7.08,1157,0,0,3707,-10.3
4,694,5,5706,-5.94,797,0,0,3707,-10.3
4,694,6,6503,-5.94,797,0,0,3707,-10.3
4,694,7,7300,-7.34,797,0,0,3707,-10.3
0,695,0,85,-2.82,797,14,14,85,-2.82
3,695,0,85,-5.82,797,0,0,818,-7.38
3,695,1,818,-7.38,1070,12,12,818,-7.38
3,695,2,3398,-5.94,1811,0,0,818,-7.38
4,695,0,85,-6.82,797,0,0,3707,-10.28
4,695,1,818,-8.38,1070,0,0,3707,-10.28
4,695,2,3398,-6.94,1811,0,0,3707,-10.28
4,695,3,3707,-10.28,786,12,12,3707,-10.28
4,695,4,5149,-7.06,1157,0,0,3707,-10.28
4,695,5,5706,-5.92,797,0,0,3707,-10.28
4,695,6,6503,-5.92,797,0,0,3707,-10.28
4,695,7,7300,-7.32,797,0,0,3707,-10.28
0,696,0,85,-2.48,797,14,14,85,-2.48
3,696,0,85,-5.48,797,0,0,818,-7.04
3,696,1,818,-7.04,1070,12,12,818,-7.04
3,696,2,3398,-5.6,1811,0,0,818,-7.04
4,696,0,85,-6.48,797,0,0,3707,-9.94
4,696,1,818,-8.04,1070,0,0,3707,-9.94
4,696,2,3398,-6.6,1811,0,0,3707,-9.94
4,696,3,3707,-9.94,786,12,12,3707,-9.94
4,696,4,5149,-6.72,1157,0,0,3707,-9.94
4,696,5,5706,-5.58,797,0,0,3707,-9.94
4,696,6,6503,-5.58,797,0,0,3707,-9.94
4,696,7,7300,-6.98,797,0,0,3707,-9.94
0,697,0,85,-2.94,797,14,14,85,-2.94
3,697,0,85,-5.94,797,0,0,818,-7.5
3,697,1,818,-7.5,1070,12,12,818,-7.5
3,697,2,1919,-5.6,1811,0,0,818,-7.5
4,697,0,85,-6.94,797,0,0,3707,-10.4
4,697,1,818,-8.5,1070,0,0,3707,-10.4
4,697,2,1919,-6.6,1811,0,0,3707,-10.4
4,697,3,3707,-10.4,786,12,12,3707,-10.4
4,697,4,5149,-7.18,1157,0,0,3707,-10.4
4,697,5,5706,-6.04,797,0,0,3707,-10.4
4,697,6,6503,-6.04,797,0,0,3707,-10.4
4,697,7,7300,-7.44,797,0,0,3707,-10.4
0,698,0,85,-2.82,797,14,14,85,-2.82
3,698,0,85,-5.82,797,0,0,818,-7.38
3,698,1,818,-7.38,1070,12,12,818,-7.38
3,698,2,3398,-5.94,1811,0,0,818,-7.38
4,698,0,85,-6.82,797,0,0,3707,-10.28
4,698,1,818,-8.38,1070,0,0,3707,-10.28
4,698,2,3398,-6.94,1811,0,0,3707,-10.28
4,698,3,3707,-10.28,786,12,12,3707,-10.28
4,698,4,5149,-7.06,1157,0,0,3707,-10.28
4,698,5,5706,-5.92,797,0,0,3707,-10.28
4,698,6,6503,-5.92,797,0,0,3707,-10.28
4,698,7,7300,-7.32,797,0,0,3707,-10.28
0,699,0,85,-2.7,797,14,14,85,-2.7
3,699,0,85,-5.7,797,0,0,818,-7.26
3,699,1,818,-7.26,1070,12,12,818,-7.26
3,699,2,1919,-5.36,1811,0,0,818,-7.26
4,699,0,85,-6.7,797,0,0,3707,-10.16
4,699,1,818,-8.26,1070,0,0,3707,-10.16
4,699,2,1919,-6.36,1811,0,0,3707,-10.16
4,699,3,3707,-10.16,786,12,12,3707,-10.16
4,699,4,5149,-6.94,1157,0,0,3707,-10.16
4,699,5,5706,-5.8,797,0,0,3707,-10.16
4,699,6,6503,-5.8,797,0,0,3707,-10.16
4,699,7,7300,-7.2,797,0,0,3707,-10.16
0,700,0,85,-2.7,797,14,14,85,-2.7
3,700,0,85,-5.7,797,0,0,818,-7.26
3,700,1,818,-7.26,1070,12,12,818,-7.26
3,700,2,3398,-5.94,1811,0,0,818,-7.26
4,700,0,85,-6.7,797,0,0,3707,-10.16
4,700,1,818,-8.26,1070,0,0,3707,-10.16
4,700,2,3398,-6.94,1811,0,0,3707,-10.16
4,700,3,3707,-10.16,786,12,12,3707,-10.16
4,700,4,5149,-6.94,1157,0,0,3707,-10.16
4,700,5,5706,-5.8,797,0,0,3707,-10.16
4,700,6,6503,-5.8,797,0,0,3707,-10.16
4,700,7,7300,-7.2,797,0,0,3707,-10.16
0,701,0,85,-2.58,797,14,14,85,-2.58
3,701,0,85,-5.58,797,0,0,818,-7.14
3,701,1,818,-7.14,1070,12,12,818,-7.14
3,701,2,3398,-5.94,1811,0,0,818,-7.14
4,701,0,85,-6.58,797,0,0,3707,-10.04
4,701,1,818,-8.14,1070,0,0,3707,-10.04
4,701,2,3398,-6.94,1811,0,0,3707,-10.04
4,701,3,3707,-10.04,786,12,12,3707,-10.04
4,701,4,5149,-6.82,1157,0,0,3707,-10.04
4,701,5,5706,-5.68,797,0,0,3707,-10.04
4,701,6,6503,-5.68,797,0,0,3707,-10.04
4,701,7,7300,-7.08,797,0,0,3707,-10.04
0,702,0,85,-2.62,797,14,14,85,-2.62
3,702,0,85,-5.62,797,0,0,818,-7.18
3,702,1,818,-7.18,1070,12,12,818,-7.18
3,702,2,1919,-5.28,1811,0,0,818,-7.18
4,702,0,85,-6.62,797,0,0,3707,-10.08
4,702,1,818,-8.18,1070,0,0,3707,-10.08
4,702,2,1919,-6.28,1811,0,0,3707,-10.08
4,702,3,3707,-10.08,786,12,12,3707,-10.08
4,702,4,5149,-6.86,1157,0,0,3707,-10.08
4,702,5,5706,-5.72,797,0,0,3707,-10.08
4,702,6,6503,-5.72,797,0,0,3707,-10.08
4,702,7,7300,-7.12,797,0,0,3707,-10.08
0,703,0,85,-2.62,797,14,14,85,-2.62
3,703,0,85,-5.62,797,0,0,818,-7.18
3,703,1,818,-7.18,1070,12,12,818,-7.18
3,703,2,3398,-5.86,1811,0,0,818,-7.18
4,703,0,85,-6.62,797,0,0,3707,-10.08
4,703,1,818,-8.18,1070,0,0,3707,-10.08
4,703,2,3398,-6.86,1811,0,0,3707,-10.08
4,703,3,3707,-10.08,786,12,12,3707,-10.08
4,703,4,5149,-6.86,1157,0,0,3707,-10.08
4,703,5,5706,-5.72,797,0,0,3707,-10.08
4,703,6,6503,-5.72,797,0,0,3707,-10.08
4,703,7,7300,-7.12,797,0,0,3707,-10.08
0,704,0,85,-2.62,797,14,14,85,-2.62
3,704,0,85,-5.62,797,0,0,818,-7.18
3,704,1,818,-7.18,1070,12,12,818,-7.18
3,704,2,3398,-5.86,1811,0,0,818,-7.18
4,704,0,85,-6.62,797,0,0,3707,-10.08
4,704,1,818,-8.18,1070,0,0,3707,-10.08
4,704,2,3398,-6.86,1811,0,0,3707,-10.08
4,704,3,3707,-10.08,786,12,12,3707,-10.08
4,704,4,5149,-6.86,1157,0,0,3707,-10.08
4,704,5,5706,-5.72,797,0,0,3707,-10.08
4,704,6,6503,-5.72,797,0,0,3707,-10.08
4,704,7,7300,-7.12,797,0,0,3707,-10.08
0,705,0,85,-2.5,797,14,14,85,-2.5
3,705,0,85,-5.5,797,0,0,818,-7.06
3,705,1,818,-7.06,1070,12,12,818,-7.06
3,705,2,3398,-5.86,1811,0,0,818,-7.06
4,705,0,85,-6.5,797,0,0,3707,-9.96
4,705,1,818,-8.06,1070,0,0,3707,-9.96
4,705,2,3398,-6.86,1811,0,0,3707,-9.96
4,705,3,3707,-9.96,786,12,12,3707,-9.96
4,705,4,5149,-6.74,1157,0,0,3707,-9.96
4,705,5,5706,-5.6,797,0,0,3707,-9.96
4,705,6,6503,-5.6,797,0,0,3707,-9.96
4,705,7,7300,-7,797,0,0,3707,-9.96
0,706,0,85,-5.5,797,14,14,85,-5.5
3,706,0,85,-8.5,797,0,0,818,-10.06
3,706,1,818,-10.06,1070,12,12,818,-10.06
3,706,2,3398,-8.74,1811,0,0,818,-10.06
4,706,0,85,-9.5,797,0,0,3707,-12.96
4,706,1,818,-11.06,1070,0,0,3707,-12.96
4,706,2,3398,-9.74,1811,0,0,3707,-12.96
4,706,3,3707,-12.96,786,12,12,3707,-12.96
4,706,4,5149,-9.74,1157,0,0,3707,-12.96
4,706,5,5706,-8.6,797,0,0,3707,-12.96
4,706,6,6503,-8.6,797,0,0,3707,-12.96
4,706,7,7300,-10,797,0,0,3707,-12.96
0,707,0,85,-2.82,797,14,14,85,-2.82
3,707,0,85,-5.82,797,0,0,818,-7.38
3,707,1,818,-7.38,1070,12,12,818,-7.38
3,707,2,3398,-5.94,1811,0,0,818,-7.38
4,707,0,85,-6.82,797,0,0,3707,-10.28
4,707,1,818,-8.38,1070,0,0,3707,-10.28
4,707,2,3398,-6.94,1811,0,0,3707,-10.28
4,707,3,3707,-10.28,786,12,12,3707,-10.28
4,707,4,5149,-7.06,1157,0,0,3707,-10.28
4,707,5,5706,-5.92,797,0,0,3707,-10.28
4,707,6,6503,-5.92,797,0,0,3707,-10.28
4,707,7,7300,-7.32,797,0,0,3707,-10.28
0,708,0,85,-2.98,797,14,14,85,-2.98
3,708,0,85,-5.98,797,0,0,818,-7.54
3,708,1,818,-7.54,1070,12,12,818,-7.54
3,708,2,3398,-6.42,1811,0,0,818,-7.54
4,708,0,85,-6.98,797,0,0,3707,-10.44
4,708,1,818,-8.54,1070,0,0,3707,-10.44
4,708,2,3398,-7.42,1811,0,0,3707,-10.44
4,708,3,3707,-10.44,786,12,12,3707,-10.44
4,708,4,5149,-7.22,1157,0,0,3707,-10.44
4,708,5,5706,-6.08,797,0,0,3707,-10.44
4,708,6,6503,-6.08,797,0,0,3707,-10.44
4,708,7,7300,-7.48,797,0,0,3707,-10.44
0,709,0,85,-2.2,797,14,14,85,-2.2
3,709,0,85,-5.2,797,0,0,818,-6.76
3,709,1,818,-6.76,1070,12,12,818,-6.76
3,709,2,3398,-5.64,1811,0,0,818,-6.76
4,709,0,85,-6.2,797,0,0,3707,-9.66
4,709,1,818,-7.76,1070,0,0,3707,-9.66
4,709,2,3398,-6.64,1811,0,0,3707,-9.66
4,709,3,3707,-9.66,786,12,12,3707,-9.66
4,709,4,5149,-6.44,1157,0,0,3707,-9.66
4,709,5,5706,-5.3,797,0,0,3707,-9.66
4,709,6,6503,-5.3,797,0,0,3707,-9.66
4,709,7,7300,-6.7,797,0,0,3707,-9.66
0,710,0,454,-1.75,797,58,58,454,-1.75
3,710,0,454,-4.75,797,0,0,1088,-6.31
3,710,1,1088,-6.31,1070,62,62,1088,-6.31
3,710,2,2893,-4.41,1811,0,0,1088,-6.31
4,710,0,454,-5.75,797,0,0,4105,-9.21
4,710,1,1088,-7.31,1070,0,0,4105,-9.21
4,710,2,2893,-5.41,1811,0,0,4105,-9.21
4,710,3,4105,-9.21,786,50,50,4105,-9.21
4,710,4,5147,-5.77,1157,0,0,4105,-9.21
4,710,5,6075,-4.85,797,0,0,4105,-9.21
4,710,6,6503,-5.39,797,0,0,4105,-9.21
4,710,7,7669,-6.25,797,0,0,4105,-9.21
0,711,0,454,-1.75,797,58,58,454,-1.75
3,711,0,454,-4.75,797,0,0,1088,-6.31
3,711,1,1088,-6.31,1070,62,62,1088,-6.31
3,711,2,2893,-4.41,1811,0,0,1088,-6.31
4,711,0,454,-5.75,797,0,0,4105,-9.21
4,711,1,1088,-7.31,1070,0,0,4105,-9.21
4,711,2,2893,-5.41,1811,0,0,4105,-9.21
4,711,3,4105,-9.21,786,50,50,4105,-9.21
4,711,4,5147,-5.77,1157,0,0,4105,-9.21
4,711,5,6075,-4.85,797,0,0,4105,-9.21
4,711,6,6503,-5.39,797,0,0,4105,-9.21
4,711,7,7669,-6.25,797,0,0,4105,-9.21
0,712,0,454,-1.63,797,58,58,454,-1.63
3,712,0,454,-4.63,797,0,0,1088,-6.19
3,712,1,1088,-6.19,1070,62,62,1088,-6.19
3,712,2,2893,-4.29,1811,0,0,1088,-6.19
4,712,0,454,-5.63,797,0,0,4105,-9.09
4,712,1,1088,-7.19,1070,0,0,4105,-9.09
4,712,2,2893,-5.29,1811,0,0,4105,-9.09
4,712,3,4105,-9.09,786,50,50,4105,-9.09
4,712,4,5147,-5.65,1157,0,0,4105,-9.09
4,712,5,6075,-4.73,797,0,0,4105,-9.09
4,712,6,6503,-5.27,797,0,0,4105,-9.09
4,712,7,7669,-6.13,797,0,0,4105,-9.09
0,713,0,454,-1.51,797,58,58,454,-1.51
3,713,0,454,-4.51,797,0,0,1088,-6.07
3,713,1,1088,-6.07,1070,62,62,1088,-6.07
3,713,2,2970,-4.58,1811,0,0,1088,-6.07
4,713,0,454,-5.51,797,0,0,4105,-8.97
4,713,1,1088,-7.07,1070,0,0,4105,-8.97
4,713,2,2970,-5.58,1811,0,0,4105,-8.97
4,713,3,4105,-8.97,786,50,50,4105,-8.97
4,713,4,5147,-5.53,1157,0,0,4105,-8.97
4,713,5,6075,-4.61,797,0,0,4105,-8.97
4,713,6,6503,-5.15,797,0,0,4105,-8.97
4,713,7,7669,-6.01,797,0,0,4105,-8.97
0,714,0,454,-1.51,797,58,58,454,-1.51
3,714,0,454,-4.51,797,0,0,1088,-6.07
3,714,1,1088,-6.07,1070,62,62,1088,-6.07
3,714,2,2970,-4.58,1811,0,0,1088,-6.07
4,714,0,454,-5.51,797,0,0,4105,-8.97
4,714,1,1088,-7.07,1070,0,0,4105,-8.97
4,714,2,2970,-5.58,1811,0,0,4105,-8.97
4,714,3,4105,-8.97,786,50,50,4105,-8.97
4,714,4,5147,-5.53,1157,0,0,4105,-8.97
4,714,5,6075,-4.61,797,0,0,4105,-8.97
4,714,6,6503,-5.15,797,0,0,4105,-8.97
4,714,7,7669,-6.01,797,0,0,4105,-8.97
0,715,0,454,-1.51,797,58,58,454,-1.51
3,715,0,454,-4.51,797,0,0,1088,-6.07
3,715,1,1088,-6.07,1070,62,62,1088,-6.07
3,715,2,2893,-4.17,1811,0,0,1088,-6.07
4,715,0,454,-5.51,797,0,0,4105,-8.97
4,715,1,1088,-7.07,1070,0,0,4105,-8.97
4,715,2,2893,-5.17,1811,0,0,4105,-8.97
4,715,3,4105,-8.97,786,50,50,4105,-8.97
4,715,4,5147,-5.53,1157,0,0,4105,-8.97
4,715,5,6075,-4.61,797,0,0,4105,-8.97
4,715,6,6503,-5.15,797,0,0,4105,-8.97
4,715,7,7669,-6.01,797,0,0,4105,-8.97
0,716,0,454,-1.75,797,58,58,454,-1.75
3,716,0,454,-4.75,797,0,0,1088,-6.31
3,716,1,1088,-6.31,1070,62,62,1088,-6.31
3,716,2,2893,-4.41,1811,0,0,1088,-6.31
4,716,0,454,-5.75,797,0,0,4105,-9.21
4,716,1,1088,-7.31,1070,0,0,4105,-9.21
4,716,2,2893,-5.41,1811,0,0,4105,-9.21
4,716,3,4105,-9.21,786,50,50,4105,-9.21
4,716,4,5147,-5.77,1157,0,0,4105,-9.21
4,716,5,6075,-4.85,797,0,0,4105,-9.21
4,716,6,6503,-5.39,797,0,0,4105,-9.21
4,716,7,7669,-6.25,797,0,0,4105,-9.21
0,717,0,454,-1.63,797,58,58,454,-1.63
3,717,0,454,-4.63,797,0,0,1088,-6.19
3,717,1,1088,-6.19,1070,62,62,1088,-6.19
3,717,2,2970,-4.58,1811,0,0,1088,-6.19
4,717,0,454,-5.63,797,0,0,4105,-9.09
4,717,1,1088,-7.19,1070,0,0,4105,-9.09
4,717,2,2970,-5.58,1811,0,0,4105,-9.09
4,717,3,4105,-9.09,786,50,50,4105,-9.09
4,717,4,5147,-5.65,1157,0,0,4105,-9.09
4,717,5,6075,-4.73,797,0,0,4105,-9.09
4,717,6,6503,-5.27,797,0,0,4105,-9.09
4,717,7,7669,-6.13,797,0,0,4105,-9.09
0,718,0,454,-1.51,797,58,58,454,-1.51
3,718,0,454,-4.51,797,0,0,1088,-6.07
3,718,1,1088,-6.07,1070,62,62,1088,-6.07
3,718,2,2893,-4.17,1811,0,0,1088,-6.07
4,718,0,454,-5.51,797,0,0,4105,-8.97
4,718,1,1088,-7.07,1070,0,0,4105,-8.97
4,718,2,2893,-5.17,1811,0,0,4105,-8.97
4,718,3,4105,-8.97,786,50,50,4105,-8.97
4,718,4,5147,-5.53,1157,0,0,4105,-8.97
4,718,5,6075,-4.61,797,0,0,4105,-8.97
4,718,6,6503,-5.15,797,0,0,4105,-8.97
4,718,7,7669,-6.01,797,0,0,4105,-8.97
0,719,0,454,-1.51,797,58,58,454,-1.51
3,719,0,454,-4.51,797,0,0,1088,-6.07
3,719,1,1088,-6.07,1070,62,62,1088,-6.07
3,719,2,2893,-4.17,1811,0,0,1088,-6.07
4,719,0,454,-5.51,797,0,0,4105,-8.97
4,719,1,1088,-7.07,1070,0,0,4105,-8.97
